id,POI/street
19377,/pondok han 4
19378,/pematang 31 mandau
19379,"/ikan paus raya, jatikramat"
19380,"bu wiwik, dr. wahi s. h/kos randu agung kebomas"
19381,/cik barat iv cikoko
19382,/bojong rawalumbu boj utama 2 no
19383,/rangkah i no 13 rw
19384,/gg. pela tengkerang tengah marpoyan
19385,"doa ibu, alian/toko sei wie"
19386,"putra alam, cile/rm cipulir kebayoran"
19387,/perbon 14-16 tuban
19388,/ranca per 2 rancaekek
19389,"pertiwi 1 plum,/tk"
19390,"passo jend sudi,/ice no 24 lima puluh"
19391,/puspa no
19392,"bunayya, evak 22 kesambi/tk"
19393,/hara mulia iii
19394,al hidayah 66292/kbm
19395,"/mel indah, pejuang"
19396,"2, raya gun cupu/nua no 785 41162"
19397,/pal matawai
19398,"insan mandiri, gegerk lebak sukasari/smks"
19399,/raya setu ban gebang 27 17156
19400,"petamburan/daan mogot i, dominos rw 1"
19401,"house, blok q/maton"
19402,/ki hajar dewantara no 81
19403,"07 bb,/apartemen"
19404,"/sof,"
19405,"/kavl keuangan iii, kedaung pamulang"
19406,"/bam setu raya,"
19407,/tera 112
19408,"uluh,/war kesamben"
19409,/siliw 176 rt
19410,"/kamp cre, suka"
19411,/bara siang 34
19412,"islam, janti sela/tk"
19413,/gg. anom sari 10 sidoharjo pringsewu
19414,/kalasan
19415,/sd
19416,"/kali baru timur x, 16 rw"
19417,"kanak kanak aba plosok, brig katamso, no 49/taman kepek"
19418,"ram, prabu/ikh"
19419,/mul sela raya kramas
19420,"merak kenc,/bsd,"
19421,"desa sri pendowo, sri pendowo sragi/beng,"
19422,"raya bandung-c,/warto,"
19423,/dev
19424,"craft yogyakarta, mangunan/evia"
19425,"/cijantung 2, 54 10 pasar"
19426,"/gad indah utara x, 21"
19427,/bungo pas 23
19428,"furniture, tam rejo 11/toko 2 60142"
19429,/krukut iii 3 rt
19430,/asian high 25 71
19431,/gg. h. abdu jatikramat jatiasih
19432,/bugel
19433,/rawa dadap 60 serpong
19434,"par, sariw,/pon"
19435,satya mita lest/pt.
19436,"/ahmad yani, 188a kartasura"
19437,/a.a 8 rw 1
19438,"gubeng/kar menjangan, no 151 rejeki motor"
19439,"/grogol cire - indra, kapetakan"
19440,"/wanajaya wana, no 122 17520 cibitung"
19441,/pad timur iv no 111
19442,"penyet,/kau no"
19443,angk/kan
19444,"/ikan jul, munah,"
19445,/raya gun putri no 252
19446,"camat bulak/kantor deres,"
19447,/selat ban raya no
19448,"/jl. letj supr bela ruko, 4 tegalsari tegal barat"
19449,"h.sapr,/toko"
19450,/astro
19451,"56124/subandi,"
19452,"salon, lowokwaru/arum"
19453,"sembako vania putri,/warung"
19454,/kebon tham boule rt 10 9
19455,"96 sindu/toko gang 21, kemuteran gresik"
19456,/kosa 6
19457,/munc dalam 35-125 13
19458,/pt.
19459,"/kol. sugi, 29 rw 5"
19460,"pedur, karet/rafl"
19461,"efi yandi raya cije, cijerah bandung/ud. kulon"
19462,/bear
19463,"/bukit mamp resid, no 30 16533"
19464,"salon, h/ria ibra adjie"
19465,"/bukit duri tanj, 47 rt"
19466,gatot/rej no 18a blora
19467,/jln veteran no.150-151
19468,/lawu nologaten ponorogo
19469,/ompu toga lan no 38-30 losung
19470,"/perum ray sentosa i, tarai bangun tambang"
19471,/prepedan dalam
19472,/kp
19473,"tours, ra kart/annur"
19474,"ayib, banjar, antapani/toko kidul"
19475,/komp tni au dwik cilangkap tapos
19476,"/kuranji pad suma, kuranji"
19477,/pesan 72
19478,"joyo mulyo raya prabon-wonosari, 61384/toko"
19479,/gang bambu
19480,"/raya gad pan, 7 rw"
19481,/pluit i 5 rt 3
19482,/jatirahayu pondok melati
19483,/mel raya 23
19484,"/gg. baid i, benua melayu darat pontianak"
19485,"patti karanglewas lor/tarsiki, purwokerto barat"
19486,/lurah
19487,bayur sarana indah blok e/perumahan
19488,"/dago asri raya, 6a coblong"
19489,"/per, pal"
19490,/eka pras 3
19491,/pasar kemb 24-26
19492,/banjaransari 45466 cikijing
19493,"/wedung - demak, wedung"
19494,"pertiwi, jalan/puskesmas 1 kelurahan sukamaju"
19495,/cilil kecil ii no 38
19496,"kebayoran lama/metro pon indah, 3 bas"
19497,/lest iv 16
19498,"maruyung, kp maruyung rt/pasar"
19499,"harapan jaya bumi pert,/tanah subr, 3 kuningan"
19500,/desa curug no 55
19501,"/cim delta vi, cibodas kel."
19502,/sidotopo rw 12 kenjeran
19503,"game 2, dermo,/namco"
19504,"minang, bas raya no/kembangan rw 6"
19505,om tyo gang murni/bakso no 7
19506,"/bin bukit law, buluh duri"
19507,/paga 63
19508,"deja-vu, wij kus,/kedai"
19509,"kayu/pang ten, pulo gadung"
19510,/mas
19511,/tent genie pela
19512,"point, peri,/bread"
19513,"odang.ca, ranca man, 50 rancamanyar/abah"
19514,walisongo ngaliyan/fakultas
19515,"/jln simpang kayu besar, pasar 14 gang baru"
19516,"/treng,"
19517,/sunggal 3-11 20127 medan sunggal
19518,/kav.21 rt tanjung
19519,gading makmur jalan/perumahan kana no.
19520,"/rahm,"
19521,"/baha juga, gang raja, dauh puri klod"
19522,/kamb tugu
19523,/otto iska din 568 nyengseret
19524,/pulubala kota tengah
19525,/mak 4
19526,/man kert 21 2
19527,"/ir. h. jua spbu, semambung gedangan"
19528,/palem raja kondangjaya
19529,"/gom per barat 1,"
19530,/sut jel viii no
19531,"bahan bangunan sinar surya perum/toko hara baru i, bekasi"
19532,/mufa 113 suka
19533,/sei 20123 medan sunggal
19534,/pon cile indah a22
19535,"/pegad, oti, tarogong kidul"
19536,"/patr dalam, 191 jakasampurna"
19537,/kavl pemda raya 285 bojong
19538,/pekandangan indramayu
19539,/radio 3 sukmajaya
19540,"/lin suma, beringin jaya"
19541,imam/suw bon tembarak kertosono
19542,b.25/jl.karya sehati komplek karya kasih mansion no.
19543,h. o./arast s. cokr
19544,"prat pahl,/cah barat"
19545,/ngoro 41 ngoro
19546,"/pon ben indah i, babat"
19547,/kra panggungrejo
19548,"widya, sukasada/toko"
19549,/awang metro
19550,"makan ber,/rumah city cen"
19551,"alun malingping, kp. wulangsari desa/alun"
19552,"/term bus buang, 25-18 kagungan"
19553,"/kilat, no 30"
19554,"/tumin 2, no 65"
19555,/vinca ii 9 rawa
19556,"/sul alau, 201 gunung sari"
19557,"/tanah vi b, 12"
19558,"/danau jemp, bontang"
19559,/pulau penye 2
19560,/timor 9
19561,/ngantru ngantru
19562,"part,/toko"
19563,teras pasar cinde karet 24/bri ilir
19564,/ra
19565,"/setia budi, 19a"
19566,al kais/paud
19567,/war klojen
19568,/bank
19569,64 garuda andir/lmu.
19570,/pt.
19571,"gas station spbu 34-40229, raya batu jajar batujajar/cangk"
19572,/gg. amar mekar sentosa rambutan
19573,"niaga,/kamb, no 33"
19574,/bank
19575,"parsa nauli sampali, sampali percut sei tuan/hkbp"
19576,"tour dan travel, let/cipta saleh, 30619"
19577,/lamb mangk no
19578,"/buana gar, tanjung piayu"
19579,/medan irig gem 67 rt
19580,/kimia ciparigi
19581,/jer x
19582,/ciku indah 75a kahuripan
19583,bea cukai jalan/komplek siak h7
19584,"rs/bca fatma, cilandak"
19585,"/k. h. ahmad dah,"
19586,/kamp bugel salam 9 hegarmanah
19587,"mebel baru,/cv."
19588,"/ki man sark, 25 nusukan"
19589,/kamp bali 6 rw
19590,/pasir
19591,/cikoko 1 58 rt
19592,"/rs fatma,"
19593,"gkwc gran, bin raya binong curug/alfa"
19594,pindad selatan wirayasa no 7b/kpad
19595,/imopuro metro
19596,"/pondok para, 15 rt 1"
19597,/kertamaya rt 1
19598,"maem, pasar/ud."
19599,"salon, sunan kali,/weza"
19600,taqwa aip mugi 68281/kajar tenggarang
19601,/cilampeni 40921 katapang
19602,pintu lan/kan padang sidempuan angkola
19603,/balai
19604,"/sum, batas padang- sela,"
19605,spring regency c47/palm
19606,miftakhul/musholla
19607,/east 6
19608,"bab, larompong selatan/mas."
19609,"laundry -premium&e kiloan cuci sepatu tas helm di. panja,/foresta"
19610,"mipa, prof. dr. h. nab/untan-fa nawawi, bansir laut"
19611,"negeri karangasem 02 r./sd e. mar,"
19612,"/merp, 22 balapulang kulon"
19613,"copy ade jogja,/foto"
19614,"fear,/toko kanan, mekar asri"
19615,"music school, palm spr/yamaha btc & hous no d2 9"
19616,/bagan 22
19617,"/margonda raya, 47 kan"
19618,"selera pedas, gelogor carik,/depot"
19619,"jaya, rw 4 pulo/pul, no 12"
19620,"pangaraian,jln diponegoro,kilometer 5/pasir"
19621,"/teuku nyak arief, grogol"
19622,/rende cip - cika wetan 157 40556 cikalong
19623,24 muaro jambi bhakti mulia/smp
19624,"jaya 3 5 larangan/kh. wahid has, 10 cipadu"
19625,rth bajulmati karanganyar rt 03 rw/utara
19626,/urip sumoh no 45 318
19627,"/bende utara, penjaringan"
19628,/gg. 6 275 59312
19629,"pram,/pengad"
19630,/ko pasar won 10
19631,/par raya 20-24
19632,dan mi ayam bu surya ponorogo/bakso
19633,"/eliy, pasar dukuh kup dukuh kupang"
19634,"/amph, no 12"
19635,/pasar tanah abang 11 kampung
19636,/pulo bebek no
19637,/cililitan besar 6 makasar rt
19638,/kal no
19639,/nasio tompokersan lumajang
19640,/sukan 99
19641,/11 hj. amah 30111 ilir timur
19642,/lang 359
19643,/pin 7
19644,/gg. mufa i 10 damai balikpapan selatan
19645,/ciater serpong
19646,plas/toko raya
19647,/konter
19648,"/jend ahmad yani, kaliwates"
19649,/pawon v cimahi selatan
19650,/lubang mak i 57 rt 12
19651,"cv marapalam/dr sut, no 135"
19652,/kerobokan kuta utara
19653,"subang,/oti 10 smartfren"
19654,/jelambar xvi no 35 rt
19655,/gagak 1 1 rt
19656,"1/kra raya, no c"
19657,soto mie ayam nasi goreng paker/bakso
19658,h jua rt/margahayu 3 1 17113 bekasi timur
19659,/raja 2 45
19660,/raya ten 77
19661,"laun,/intan pakuncen"
19662,/tam wedi barat iii tambak wedi kenjeran
19663,"caffe tasikmalaya, taruman 15/vw"
19664,"mand,/bank cibalongsari"
19665,"duka kertha sem,/rumah"
19666,"irish pub, kapt subi/malachy hadiku,"
19667,/bunga kamb 3
19668,lestari/jl ancol selatan 2
19669,"/kampung kata, 718"
19670,/kamp sind mukti 48
19671,"barik, raya sawah ten/ud. robatal"
19672,/cal v 422
19673,/helvetia 11
19674,/jatirahayu 56 rt 1 11
19675,/trizia yosowilangun
19676,/bou raya jatibening
19677,restu aji taru/pt 2 banjarsari
19678,/k h ahmad dah margomulyo
19679,/flamb ganting gedangan
19680,/banguntapan 55198 banguntapan
19681,kimia farma 2 dasa 6/komplek rt 7
19682,/mes marbau
19683,/belim raya no 229a
19684,/singa no
19685,/panunggangan 15143
19686,/jl.r lab 23 sindanghayu saketi
19687,"kopi kaboel, nasion,/kedai"
19688,"/gun indah 8, 32d rw"
19689,"rw/bano raya, 57 sumber"
19690,"ka', hara sari/wr."
19691,/masjid
19692,/str iii panarung
19693,cik elek/pasar a braga sumur
19694,kal/kios
19695,/kebon raya no
19696,/pene gg. vii palmeriam matraman
19697,/golf raya no
19698,irian/bah gang buntu
19699,/suka dalam 2
19700,/badang 19 61473 ngoro
19701,/kap maul yusuf 21
19702,/btn min upa ab.4 5 gunung
19703,/komp amd per alalak
19704,/gg. mawar 19 gunung sari
19705,/insp kanal maricaya
19706,pinang/man
19707,"kepitu, raya kend tegallalang/kenderan"
19708,/sumba
19709,/nn 27 gembor
19710,pamengkang rt 3/gang
19711,mecky natonia oepura/rumah
19712,modern harapan indah bekasi/pasar
19713,"/bukit cima city, no h 3"
19714,"angg vi,/war 8 ciledug"
19715,"/lia 3, av"
19716,"berkah, teru,/bengkel"
19717,"putih batik, mangga/sutra raya no 2"
19718,"/ser, no 166"
19719,/pel 18
19720,/wana 10 15560
19721,"/tid mari iv, tidung"
19722,/apt pran klandasan ilir
19723,aneka minu/toko
19724,/bah selatan
19725,/gg. um 72 kreo selatan
19726,/rawa cang no i
19727,/klender rt 8 rw 13
19728,"/limau meda mor, 13 tanjung morawa"
19729,"komp ponti mall,/darat no a 22 78112"
19730,"/clus delm, belian batam kota"
19731,magi/kantin
19732,/pekayon 7 rt 8
19733,"iska muda,/shin"
19734,"/pluit kar manis, no 90 rt"
19735,petrogas wira jatim gedung medan pemuda/pt. - desa.embong
19736,"/sma 99, no 30"
19737,"negeri 200 padangsid, peri kemerd, padang matinggi/sd"
19738,/cipondoh rt 3
19739,/bina asih ii 87
19740,"/maryanto,"
19741,"toko jend/surya sudirman,"
19742,"/batutulis tulis, no 14 rt"
19743,/tiang bend ii roa
19744,/tanjung
19745,/kalideres rt 3
19746,"kh noer ali,/fant c 5 17148"
19747,"bukopin sunan giri, tumenggungan/bank"
19748,"/50,"
19749,/jln
19750,"carikan/warmindo,"
19751,"laun, sambutan/guns"
19752,"cv, sul has,/mar pandang somba"
19753,"rambut putra garut, kp pasir,/pangkas"
19754,"/man, no 7"
19755,"kepala desa sungai gedang, lin suma, sungai/kantor gedang"
19756,"/cibu, 34 rt"
19757,"/menteng cokroam, no 120 4 menteng"
19758,/karang warna iii 19
19759,/danau indah xiv no
19760,"blok al rk 9,/agen"
19761,/pekap 8 tambora kel.
19762,/kena no
19763,"/kand sapi, no 5"
19764,"t3ua, taw rejo raya, tawangmas/idm"
19765,"nada toko, sunia,/panca"
19766,"/jati 8, no 44"
19767,/wij 17
19768,/zul t
19769,/jatirawa tarub
19770,indra kasih/warung
19771,mada/heal semarang tengah
19772,"pos wates,/kantor"
19773,"/sul agung, no 27"
19774,/ngantru ngantru
19775,"collection,/raya seba anisa"
19776,griya tinelo permai/perumahan
19777,/kayuringin 4
19778,/tanu 3 bonggoeya
19779,"cantika glass, raya man,/toko"
19780,/sayati bihb gang say ii 3 margahayu
19781,/sya sh 1
19782,/pangandaran no
19783,/cili 85
19784,"negeri serdang kulon iv,/sd"
19785,"cika,/gilang,"
19786,/kamb 21
19787,nyet rt rw/aik
19788,"sandi motor toko, perum/new asri,"
19789,/kena 31
19790,kartini/tk
19791,"rung tengah/rungkut v, no e 1 rw 1"
19792,"/kol marh, no 32 pangongangan"
19793,"/sul agung tirta, kotabaru"
19794,"negri 4 gandatapa, sumbang/sd"
19795,/cisa ii 6 simpangan
19796,/garu ii a 70 harjosari
19797,/putat timur ii b 7 rt 3
19798,"wuruk,/mangli"
19799,/kebalen 25 babelan
19800,"/barat 3f, jelambar baru kel."
19801,/lahundape kendari barat
19802,/sarim 57 sarijadi
19803,/tel citra viii telagamurni
19804,ass perfor siliwangi/bengkel
19805,/baratajaya sela 17 rt
19806,"cijerah 2, blok/perum"
19807,"/puri harm 6, no d5"
19808,"/set, 61 rawa"
19809,"/suka, ngamprah"
19810,"padi boneh, baha by pass,/rm"
19811,"balik bukit/raden intan, no 18"
19812,"ta lim tarbiyatul hija wa majlis sho, nambo udik/maj"
19813,/karanganyar 55
19814,muhya dr/mualif
19815,/grogol vii 2
19816,/raya sind 9
19817,juwana/elysh
19818,"/pasar iii, medan"
19819,/krak 6 9
19820,"seni kuta, bak sari/pasar kuta"
19821,/duku 4e tanjung duren
19822,/besar ijen no 75
19823,"toko,/aqua"
19824,/wadas v 5 rt
19825,/cihapit wetan
19826,/air antas gg. 7 16 75243 samarinda
19827,/kapuk no 14 rt
19828,tabanan/west
19829,/abub lamb panakkukang
19830,"foto yos/mikha suda,"
19831,/peta suka pasar suka
19832,/gedong no
19833,/gunung 13 rt 6
19834,/srengseng rt 7 3
19835,"/taman tamp vii,"
19836,/ged songo ten no 53
19837,/jl. danau bingk pulau lawas bangkinang
19838,/cemp i 15310
19839,/meni 1
19840,"/sutan syah, citangkil kel."
19841,/nyom
19842,estate blok b1/nerada
19843,/krukut 4 rt 12
19844,/pondok fero park utama 31-33 serpong
19845,"sarak matua/bts tapa sel 1-jemb merah, akbid arm cen"
19846,/karanganyar kop sutomo 68172 ambulu
19847,"londri kil, pang sudi,/marva"
19848,/biola sungai
19849,"/agis serv mangga besar, man besar i, mangga"
19850,/mojo iiic 57 rt 11
19851,/kart x kartini
19852,/jati mak 57
19853,"natar/raya teg, kaca"
19854,"ibnu parno pela peju/dok 45, 63"
19855,/raya sama 127
19856,/bgr. boule 4 west kelapa gading
19857,/bayam bontoala
19858,/gambir kebon sirih 4 rt
19859,"laksana telor, r. e./toko mar, panyingkiran indihiang"
19860,/tanah v 28 4
19861,"/gang lam, no 80"
19862,/kembaran
19863,/tugu raya 62
19864,/teru ciko gir no 26 manis
19865,"/joko semb, no b1"
19866,/tugu yuka 42 rt
19867,laundry syahdan palma resid kh syah palmerah/ada
19868,"associ,/kan par gunungsari ulu"
19869,/kedurus no 15
19870,nelayan blok/desa
19871,/kec.
19872,"/sun jaya 4a, no 1 rw"
19873,"/kali anyar iii, no 44"
19874,"/duri tol,"
19875,"medan marelan/mare raya, no 43"
19876,"/abd. rahman, indrapura-lima puluh air"
19877,/sengkotek 9 75391 loa
19878,mojayan klaten tengah/borob no 9
19879,"muizu,/mush"
19880,/amd 1 jatiuwung
19881,/tang mas timur ix semarang
19882,/comp no 15 kampung melayu
19883,"/pale vi, 33 3"
19884,/h mis cok no
19885,"/sisin, gunung kebayoran"
19886,/bali gandamekar
19887,/putri sima cibodas
19888,brajamusti/villa
19889,/par 5 35
19890,/cipete rt
19891,/talun ibun
19892,/petogogan rt 11
19893,/saha
19894,71281/batu
19895,"/yana 7, 26 jatimelati"
19896,/ari ahmad
19897,/jatimulyo kuc dalam no 6
19898,/gg. baba negla cimahi cimahi tengah
19899,"suma,/pangkas kedaung barat"
19900,"residence cluster greenwich b19 117,/royal"
19901,"/besar sidam, tempel ban siahaan, sidamanik"
19902,"iba pondok petir, bojongsari/kenc asri resid, no 15"
19903,/noja 126 kesiman
19904,raya/alv pilang
19905,"/jl. mariwati, kp. longah simpang,"
19906,estate blok b2a/nerada
19907,"cikarang blok/,perumahan"
19908,/bila no
19909,"/tent pela, no 58"
19910,"/segga, low umbulharjo"
19911,"coffee balikpapan, sma/first neg 4 balikpapan selatan"
19912,"baby dipone,/kartika kencong"
19913,/serba suma serba
19914,/birobuli 94235 palu
19915,9 pemongkong jerowaru/sekaroh sd negeri
19916,"panin, solo,/bank"
19917,"rajawali, imam/toko kemala raja"
19918,/gg. b4 31 jelambar rt 10
19919,/dunia iii
19920,/sidomulyo 113f 28289
19921,"cc,/apartemen"
19922,"/kel, jumputrejo sukodono"
19923,"/dip, gayam"
19924,/dha griya iv semanan kalideres
19925,"/victor yani, 123 benteng"
19926,/haji salim 103-110
19927,"/airlangga airla iv, 24 rt 6"
19928,"/kh saman hudi,"
19929,"/swad 3b,"
19930,"/intan 3, no 737"
19931,"collec,/tiara asri 2, teluk"
19932,/pratista timur i no 20
19933,/dah 4 no
19934,/pahl 17 duren
19935,"raya, 2 gunungpati/ngijo"
19936,"/golf barat xii, arcamanik"
19937,/sd ungasan
19938,"/jl. subang jaya, 87a sundajaya girang"
19939,"rezeki, sudi, 250 76115/pt."
19940,"/h ibra adjie, cijaura kel."
19941,"bulat,/tahu"
19942,/depot bajulmati
19943,"al-hid,/musholla"
19944,/lum yosodadi
19945,"computer, alai timur, no/chips 21"
19946,/soek hatta 855
19947,"mitra utama, bukit/cv no 453"
19948,/gad pan i dukuh
19949,/gand raya 13
19950,"jaket kh/kios 27, asy, kliwon"
19951,"rakyat indon,/bank"
19952,/raya ban rejo no
19953,/medan banda aceh 25
19954,/brat gede iii g 14 ngagelrejo
19955,/bell 4 kelapa
19956,/ranjau no
19957,wonorejo/lorong
19958,kota ciperna e3/taman
19959,/jati bun kebon
19960,"topi, kap/halte"
19961,/jl.palmerah barat. no.8 gedung tempo
19962,/bringinbendo taman
19963,/cilil besar 31 cililitan
19964,"dokter hj radja zulm,/praktik"
19965,/gg. san pejeruk ampenan
19966,golden land blok/perumahan
19967,/jelambar 1430 rt 4
19968,/taruna raya pasir
19969,/profe mohammad yamin 2 duren
19970,"motor bekas eq motor,/rental"
19971,/toko no 19 1
19972,/kamal muara 4 35
19973,"fash, re./daffa utara"
19974,"/suryo kus,"
19975,"/tulip, pamulang timur"
19976,"pratama kota basuki/ahmad akuan, 148 kpp"
19977,wahana cikarang/perumahan
19978,"sunda, pon/warung raya, duren sawit"
19979,/ikan wij 72
19980,/lamper xv b 78 rw
19981,/kamal kel 200 2
19982,"/diah,"
19983,"salon, raya sunan gun/ica jati, suranenggala"
19984,/jone ds 76211 tanah
19985,/mekar iv 80
19986,/setro baru utara xii gading kel.
19987,/kat ciputat timur
19988,"b lan 4,/medan merd barat 9"
19989,/car wash kko raya cila k. k.
19990,/bank sukajaya
19991,"eng,/tb"
19992,/batu much mans 76 rt 9 4 13520
19993,/bak no
19994,"net, bts. kam/abyan"
19995,/gg. 7 kerobokan kelod kuta
19996,/sidomulyo 65317 batu
19997,"/salam 4, kebon"
19998,zodik bedaro rampak/toko
19999,/kedunghalang rt 2 rw 9 bogor
20000,"/a. h. nasu, 108b citra utama mandiri,"
20001,/sate
20002,/jatirasa 7 jatiasih
20003,med no 92/siwalan rw 1
20004,pori/war pisangan timur
20005,/sio kebon melati
20006,/sidokerto buduran
20007,/alon-alon
20008,/dur 4
20009,"domine eduard osok, jl. rahmat,/terminal sel., manoi,"
20010,"band, k/es"
20011,"/gang aman, no 97a"
20012,"tea, ciloa,/lotek"
20013,"/lin samu, toko ahot, kempas"
20014,"selvy avianty, raya sal rw 1/mandalawangi 46492"
20015,"peri kem,/sul"
20016,/meruya ra 3b rt
20017,/jati asri ii jatisari
20018,/uma
20019,"asri permata, villa/kli rege ii, kuta jaya pasar kemis"
20020,/distri
20021,"ngin/diva, kota ii, no 97 rw 3"
20022,rakyat indonesia mekar/bank utama
20023,"/nasi 22, 131"
20024,"putra angk raya,/pempek gunung sahari selatan"
20025,"/simfoni yani, no 488 17141"
20026,/sind sukasari
20027,cv nusantara/jati no 12
20028,/rk il kelayan
20029,/telagamurni 17530 cikarang
20030,"merchandise ker, no 23 40532/guts"
20031,besi batang/benteng
20032,/bulak bulak bulak
20033,"/bar, no 128"
20034,pacul sp1 sumber/samping
20035,/sim sibadoar
20036,/pringlangu 51117 pekalongan barat
20037,/b w i 16
20038,"/sungai jaya, 11 4"
20039,"al-ikhlas, cluster suk/musholla"
20040,bumi asri cihanjuang/perumahan
20041,pancoran jakarta/apartmen
20042,/sukabungah sukajadi
20043,/rung bar xii
20044,"/muara, 63 rt"
20045,mas kra raya/paseban no 98
20046,/muha paleo 1 4a antang
20047,/slipi slipi rt 2 3
20048,/renv 56 merdeka
20049,"/kimzumi fashion, jemb besi raya, jembatan"
20050,"/mall mangga dua lantai 3, man dua"
20051,"darul muttaqin, tongas/masjid"
20052,"mall, no 43/jongaya tamalate"
20053,bungkul bungkul/taman
20054,/med kamu kediri
20055,/perm hijau per i 19
20056,tamarind resort nusa lembongan-jungutbatu/the
20057,/hayam no
20058,/sungai
